»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-12-29,'603778,«¨æ∞‘∞¡÷,6.95,6.98,6.78,6.78,6.84,0.11,1.6082,0.9114,2061553,14147434.0,3475000000.0,1572118446.35
2017-12-28,'603778,«¨æ∞‘∞¡÷,6.84,6.9,6.77,6.79,6.83,0.01,0.1464,1.1629,2630450,18017785.0,3420000000.0,1547235996.12
2017-12-27,'603778,«¨æ∞‘∞¡÷,6.83,6.95,6.76,6.87,6.89,-0.06,-0.8708,1.6844,3810225,26074612.0,3415000000.0,1544973955.19
2017-12-26,'603778,«¨æ∞‘∞¡÷,6.89,7.06,6.7,7.0,7.05,-0.16,-2.2695,2.5503,5768975,39437185.0,3445000000.0,1558546200.77
2017-12-25,'603778,«¨æ∞‘∞¡÷,7.05,7.39,7.0,7.38,7.5,-0.45,-6.0,2.5455,5758097,41186543.0,3525000000.0,1594738855.65
2017-12-22,'603778,«¨æ∞‘∞¡÷,7.5,7.97,7.36,7.38,7.41,0.09,1.2146,3.8205,8642200,66476434.0,3750000000.0,1696530697.5
2017-12-21,'603778,«¨æ∞‘∞¡÷,0.0,0.0,0.0,0.0,7.41,None,None,0.0,0,0.0,3705000000.0,1676172329.13
2017-12-20,'603778,«¨æ∞‘∞¡÷,0.0,0.0,0.0,0.0,7.41,None,None,0.0,0,0.0,3705000000.0,1676172329.13
2017-12-19,'603778,«¨æ∞‘∞¡÷,0.0,0.0,0.0,0.0,7.41,None,None,0.0,0,0.0,3705000000.0,1676172329.13
2017-12-18,'603778,«¨æ∞‘∞¡÷,0.0,0.0,0.0,0.0,7.41,None,None,0.0,0,0.0,3705000000.0,1676172329.13
2017-12-15,'603778,«¨æ∞‘∞¡÷,0.0,0.0,0.0,0.0,7.41,None,None,0.0,0,0.0,3705000000.0,1676172329.13
2017-12-14,'603778,«¨æ∞‘∞¡÷,0.0,0.0,0.0,0.0,7.41,None,None,0.0,0,0.0,3705000000.0,1676172329.13
2017-12-13,'603778,«¨æ∞‘∞¡÷,0.0,0.0,0.0,0.0,7.41,None,None,0.0,0,0.0,3705000000.0,1676172329.13
2017-12-12,'603778,«¨æ∞‘∞¡÷,0.0,0.0,0.0,0.0,7.41,None,None,0.0,0,0.0,3705000000.0,1676172329.13
2017-12-11,'603778,«¨æ∞‘∞¡÷,0.0,0.0,0.0,0.0,7.41,None,None,0.0,0,0.0,3705000000.0,1676172329.13
2017-12-08,'603778,«¨æ∞‘∞¡÷,0.0,0.0,0.0,0.0,7.41,None,None,0.0,0,0.0,3705000000.0,1676172329.13
2017-12-07,'603778,«¨æ∞‘∞¡÷,7.41,7.44,7.24,7.32,7.31,0.1,1.368,1.6242,3674025,27058298.0,3705000000.0,1676172329.13
